tau,xi,w
  1.0400000000000000E+01,  3.0500000000000003E+00,  3.3706411622597340E-02
  1.0400000000000000E+01,  3.1000000000000001E+00,  2.7036198677194898E-02
  1.0400000000000000E+01,  3.1500000000000004E+00,  2.0602854338328713E-02
  1.0400000000000000E+01,  3.2000000000000002E+00,  1.4500519118351847E-02
  1.0400000000000000E+01,  3.2500000000000000E+00,  8.8627007575976888E-03
  1.0400000000000000E+01,  3.3000000000000003E+00,  3.7880006181808088E-03
  1.0400000000000000E+01,  3.3500000000000001E+00, -7.5102677619582410E-04
  1.0400000000000000E+01,  3.4000000000000004E+00, -4.9514841512626161E-03
  1.0400000000000000E+01,  3.4500000000000002E+00, -9.1331485480075202E-03
  1.0400000000000000E+01,  3.5000000000000000E+00, -1.3615266232799444E-02
  1.0400000000000000E+01,  3.5500000000000003E+00, -1.8585996587143563E-02
  1.0400000000000000E+01,  3.6000000000000001E+00, -2.4044374989231496E-02
  1.0400000000000000E+01,  3.6500000000000004E+00, -2.9850592047347507E-02
  1.0400000000000000E+01,  3.7000000000000002E+00, -3.5849289059108849E-02
  1.0400000000000000E+01,  3.7500000000000000E+00, -4.1981731604058811E-02
  1.0400000000000000E+01,  3.8000000000000003E+00, -4.8311629642366953E-02
  1.0400000000000000E+01,  3.8500000000000001E+00, -5.4951349034211630E-02
  1.0400000000000000E+01,  3.9000000000000004E+00, -6.1947623616254499E-02
  1.0400000000000000E+01,  3.9500000000000002E+00, -6.9218013719011970E-02
  1.0400000000000000E+01,  4.0000000000000000E+00, -7.6599645566290689E-02
  1.0440000000000000E+01,  0.0000000000000000E+00, -1.0928544130572890E-01
  1.0440000000000000E+01,  5.0000000000000003E-02, -1.0185521489305314E-01
  1.0440000000000000E+01,  1.0000000000000001E-01, -9.4483565067573341E-02
  1.0440000000000000E+01,  1.5000000000000002E-01, -8.7243097339937459E-02
  1.0440000000000000E+01,  2.0000000000000001E-01, -8.0143374055282629E-02
  1.0440000000000000E+01,  2.5000000000000000E-01, -7.3123909205635412E-02
  1.0440000000000000E+01,  3.0000000000000004E-01, -6.6126714744151049E-02
  1.0440000000000000E+01,  3.5000000000000003E-01, -5.9188181598327887E-02
  1.0440000000000000E+01,  4.0000000000000002E-01, -5.2471622052157121E-02
  1.0440000000000000E+01,  4.5000000000000001E-01, -4.6201230748534390E-02
  1.0440000000000000E+01,  5.0000000000000000E-01, -4.0531179000382923E-02
  1.0440000000000000E+01,  5.5000000000000004E-01, -3.5438297180264380E-02
  1.0440000000000000E+01,  6.0000000000000009E-01, -3.0721147598144028E-02
  1.0440000000000000E+01,  6.5000000000000002E-01, -2.6121004381509650E-02
  1.0440000000000000E+01,  7.0000000000000007E-01, -2.1494383520838913E-02
  1.0440000000000000E+01,  7.5000000000000000E-01, -1.6921634015444911E-02
  1.0440000000000000E+01,  8.0000000000000004E-01, -1.2666528700322137E-02
  1.0440000000000000E+01,  8.5000000000000009E-01, -8.9925227869896290E-03
  1.0440000000000000E+01,  9.0000000000000002E-01, -5.9348845603982882E-03
  1.0440000000000000E+01,  9.5000000000000007E-01, -3.1613238103836436E-03
  1.0440000000000000E+01,  1.0000000000000000E+00,  0.0000000000000000E+00
  1.0440000000000000E+01,  1.0500000000000000E+00,  4.2103710443863835E-03
  1.0440000000000000E+01,  1.1000000000000001E+00,  9.3997267233589844E-03
  1.0440000000000000E+01,  1.1500000000000001E+00,  1.5317775260378336E-02
  1.0440000000000000E+01,  1.2000000000000002E+00,  2.1796368681334357E-02
  1.0440000000000000E+01,  1.2500000000000000E+00,  2.8807097199938993E-02
  1.0440000000000000E+01,  1.3000000000000000E+00,  3.6438812550132822E-02
  1.0440000000000000E+01,  1.3500000000000001E+00,  4.4798405056303781E-02
  1.0440000000000000E+01,  1.4000000000000001E+00,  5.3892462008286318E-02
  1.0440000000000000E+01,  1.4500000000000002E+00,  6.3558746026268126E-02
  1.0440000000000000E+01,  1.5000000000000000E+00,  7.3483168950137887E-02
  1.0440000000000000E+01,  1.5500000000000000E+00,  8.3285584610009705E-02
  1.0440000000000000E+01,  1.6000000000000001E+00,  9.2620829970432431E-02
  1.0440000000000000E+01,  1.6500000000000001E+00,  1.0124098958964588E-01
  1.0440000000000000E+01,  1.7000000000000002E+00,  1.0899647240026880E-01
  1.0440000000000000E+01,  1.7500000000000000E+00,  1.1579326969120615E-01
  1.0440000000000000E+01,  1.8000000000000000E+00,  1.2154602055386118E-01
  1.0440000000000000E+01,  1.8500000000000001E+00,  1.2616038177681541E-01
  1.0440000000000000E+01,  1.9000000000000001E+00,  1.2955229971318297E-01
  1.0440000000000000E+01,  1.9500000000000002E+00,  1.3168546856581209E-01
  1.0440000000000000E+01,  2.0000000000000000E+00,  1.3259730126700794E-01
  1.0440000000000000E+01,  2.0500000000000003E+00,  1.3242933789228631E-01
  1.0440000000000000E+01,  2.1000000000000001E+00,  1.3149482216810465E-01
  1.0440000000000000E+01,  2.1499999999999999E+00,  1.3008986355956634E-01
  1.0440000000000000E+01,  2.2000000000000002E+00,  1.2838606997532931E-01
  1.0440000000000000E+01,  2.2500000000000000E+00,  1.2639776636808578E-01
  1.0440000000000000E+01,  2.3000000000000003E+00,  1.2400417874087437E-01
  1.0440000000000000E+01,  2.3500000000000001E+00,  1.2102453581751665E-01
  1.0440000000000000E+01,  2.4000000000000004E+00,  1.1731977403793506E-01
  1.0440000000000000E+01,  2.4500000000000002E+00,  1.1287708059462112E-01
  1.0440000000000000E+01,  2.5000000000000000E+00,  1.0783517196064457E-01
  1.0440000000000000E+01,  2.5500000000000003E+00,  1.0243388283169338E-01
  1.0440000000000000E+01,  2.6000000000000001E+00,  9.6911435003498331E-02
  1.0440000000000000E+01,  2.6500000000000004E+00,  9.1404351393385777E-02
  1.0440000000000000E+01,  2.7000000000000002E+00,  8.5906756715766280E-02
  1.0440000000000000E+01,  2.7500000000000000E+00,  8.0312627553408886E-02
  1.0440000000000000E+01,  2.8000000000000003E+00,  7.4514308312764913E-02
  1.0440000000000000E+01,  2.8500000000000001E+00,  6.8494841722746613E-02
  1.0440000000000000E+01,  2.9000000000000004E+00,  6.2355020167550262E-02
  1.0440000000000000E+01,  2.9500000000000002E+00,  5.6258403796427214E-02
  1.0440000000000000E+01,  3.0000000000000000E+00,  5.0332102739973822E-02
  1.0440000000000000E+01,  3.0500000000000003E+00,  4.4570469819976269E-02
  1.0440000000000000E+01,  3.1000000000000001E+00,  3.8773713187595815E-02
  1.0440000000000000E+01,  3.1500000000000004E+00,  3.2691035257940711E-02
  1.0440000000000000E+01,  3.2000000000000002E+00,  2.6149656618075466E-02
  1.0440000000000000E+01,  3.2500000000000000E+00,  1.9121533615103610E-02
  1.0440000000000000E+01,  3.3000000000000003E+00,  1.1708309279731082E-02
  1.0440000000000000E+01,  3.3500000000000001E+00,  4.0599153162724543E-03
  1.0440000000000000E+01,  3.4000000000000004E+00, -3.7135712365928470E-03
  1.0440000000000000E+01,  3.4500000000000002E+00, -1.1575177644952670E-02
  1.0440000000000000E+01,  3.5000000000000000E+00, -1.9518720785009731E-02
  1.0440000000000000E+01,  3.5500000000000003E+00, -2.7485078450453955E-02
  1.0440000000000000E+01,  3.6000000000000001E+00, -3.5301501307838934E-02
  1.0440000000000000E+01,  3.6500000000000004E+00, -4.2693631961471183E-02
  1.0440000000000000E+01,  3.7000000000000002E+00, -4.9371200867865936E-02
  1.0440000000000000E+01,  3.7500000000000000E+00, -5.5139940702343293E-02
  1.0440000000000000E+01,  3.8000000000000003E+00, -5.9976550362875920E-02
  1.0440000000000000E+01,  3.8500000000000001E+00, -6.4028694810064929E-02
  1.0440000000000000E+01,  3.9000000000000004E+00, -6.7547572283492729E-02
  1.0440000000000000E+01,  3.9500000000000002E+00, -7.0793797193182142E-02
  1.0440000000000000E+01,  4.0000000000000000E+00, -7.3957704536531929E-02
  1.0480000000000000E+01,  0.0000000000000000E+00, -1.2330168911144208E-01
  1.0480000000000000E+01,  5.0000000000000003E-02, -1.1420990320841447E-01
  1.0480000000000000E+01,  1.0000000000000001E-01, -1.0518124653447343E-01
  1.0480000000000000E+01,  1.5000000000000002E-01, -9.6327918336646071E-02
  1.0480000000000000E+01,  2.0000000000000001E-01, -8.7753354961001770E-02
  1.0480000000000000E+01,  2.5000000000000000E-01, -7.9512913598492996E-02
  1.0480000000000000E+01,  3.0000000000000004E-01, -7.1612138435765679E-02
  1.0480000000000000E+01,  3.5000000000000003E-01, -6.4033378072069297E-02
  1.0480000000000000E+01,  4.0000000000000002E-01, -5.6770271044233031E-02
  1.0480000000000000E+01,  4.5000000000000001E-01, -4.9850020661133899E-02
  1.0480000000000000E+01,  5.0000000000000000E-01, -4.3333762911970004E-02
  1.0480000000000000E+01,  5.5000000000000004E-01, -3.7298074757021300E-02
  1.0480000000000000E+01,  6.0000000000000009E-01, -3.1808199386662822E-02
  1.0480000000000000E+01,  6.5000000000000002E-01, -2.6893370942316409E-02
  1.0480000000000000E+01,  7.0000000000000007E-01, -2.2529874377980694E-02
  1.0480000000000000E+01,  7.5000000000000000E-01, -1.8633330590865648E-02
  1.0480000000000000E+01,  8.0000000000000004E-01, -1.5060673548099215E-02
  1.0480000000000000E+01,  8.5000000000000009E-01, -1.1622609740270405E-02
  1.0480000000000000E+01,  9.0000000000000002E-01, -8.1054707108223281E-03
  1.0480000000000000E+01,  9.5000000000000007E-01, -4.2962697446042490E-03
  1.0480000000000000E+01,  1.0000000000000000E+00,  0.0000000000000000E+00
  1.0480000000000000E+01,  1.0500000000000000E+00,  4.9363580207106468E-03
  1.0480000000000000E+01,  1.1000000000000001E+00,  1.0569219251484081E-02
  1.0480000000000000E+01,  1.1500000000000001E+00,  1.6950333848219142E-02
  1.0480000000000000E+01,  1.2000000000000002E+00,  2.4138446830738364E-02
  1.0480000000000000E+01,  1.2500000000000000E+00,  3.2142068604858902E-02
  1.0480000000000000E+01,  1.3000000000000000E+00,  4.0844407527346575E-02
  1.0480000000000000E+01,  1.3500000000000001E+00,  4.9963384807991035E-02
  1.0480000000000000E+01,  1.4000000000000001E+00,  5.9090101585238780E-02
  1.0480000000000000E+01,  1.4500000000000002E+00,  6.7805598662665001E-02
  1.0480000000000000E+01,  1.5000000000000000E+00,  7.5824602105164896E-02
  1.0480000000000000E+01,  1.5500000000000000E+00,  8.3090414565975809E-02
  1.0480000000000000E+01,  1.6000000000000001E+00,  8.9765990070964197E-02
  1.0480000000000000E+01,  1.6500000000000001E+00,  9.6122137075010855E-02
  1.0480000000000000E+01,  1.7000000000000002E+00,  1.0238090569691262E-01
  1.0480000000000000E+01,  1.7500000000000000E+00,  1.0859508490144525E-01
  1.0480000000000000E+01,  1.8000000000000000E+00,  1.1461963541792443E-01
  1.0480000000000000E+01,  1.8500000000000001E+00,  1.2017483142654556E-01
  1.0480000000000000E+01,  1.9000000000000001E+00,  1.2495019441399373E-01
  1.0480000000000000E+01,  1.9500000000000002E+00,  1.2868446060219355E-01
  1.0480000000000000E+01,  2.0000000000000000E+00,  1.3118613921345609E-01
  1.0480000000000000E+01,  2.0500000000000003E+00,  1.3234616700590368E-01
  1.0480000000000000E+01,  2.1000000000000001E+00,  1.3223130597391555E-01
  1.0480000000000000E+01,  2.1499999999999999E+00,  1.3100232933940767E-01
  1.0480000000000000E+01,  2.2000000000000002E+00,  1.2890771859949465E-01
  1.0480000000000000E+01,  2.2500000000000000E+00,  1.2626275866021613E-01
  1.0480000000000000E+01,  2.3000000000000003E+00,  1.2336562302768923E-01
  1.0480000000000000E+01,  2.3500000000000001E+00,  1.2039073830747790E-01
  1.0480000000000000E+01,  2.4000000000000004E+00,  1.1732652530919781E-01
  1.0480000000000000E+01,  2.4500000000000002E+00,  1.1400583962539354E-01
  1.0480000000000000E+01,  2.5000000000000000E+00,  1.1022309272103398E-01
  1.0480000000000000E+01,  2.5500000000000003E+00,  1.0587645887266969E-01
  1.0480000000000000E+01,  2.6000000000000001E+00,  1.0105315645338286E-01
  1.0480000000000000E+01,  2.6500000000000004E+00,  9.6005086192079120E-02
  1.0480000000000000E+01,  2.7000000000000002E+00,  9.1024276022479866E-02
  1.0480000000000000E+01,  2.7500000000000000E+00,  8.6285252338243995E-02
  1.0480000000000000E+01,  2.8000000000000003E+00,  8.1740444701951243E-02
  1.0480000000000000E+01,  2.8500000000000001E+00,  7.7124959776984414E-02
  1.0480000000000000E+01,  2.9000000000000004E+00,  7.2067582528329246E-02
  1.0480000000000000E+01,  2.9500000000000002E+00,  6.6250742488198705E-02
  1.0480000000000000E+01,  3.0000000000000000E+00,  5.9542650095620431E-02
  1.0480000000000000E+01,  3.0500000000000003E+00,  5.2022012551928155E-02
  1.0480000000000000E+01,  3.1000000000000001E+00,  4.3862426050558685E-02
  1.0480000000000000E+01,  3.1500000000000004E+00,  3.5310023981658063E-02
  1.0480000000000000E+01,  3.2000000000000002E+00,  2.6608856100843733E-02
  1.0480000000000000E+01,  3.2500000000000000E+00,  1.7940044751218055E-02
  1.0480000000000000E+01,  3.3000000000000003E+00,  9.4116941663062257E-03
  1.0480000000000000E+01,  3.3500000000000001E+00,  1.0840170298147852E-03
  1.0480000000000000E+01,  3.4000000000000004E+00, -6.9984847029629033E-03
  1.0480000000000000E+01,  3.4500000000000002E+00, -1.4791023847666845E-02
  1.0480000000000000E+01,  3.5000000000000000E+00, -2.2256582078146729E-02
  1.0480000000000000E+01,  3.5500000000000003E+00, -2.9390284506945533E-02
  1.0480000000000000E+01,  3.6000000000000001E+00, -3.6243807404760020E-02
  1.0480000000000000E+01,  3.6500000000000004E+00, -4.2933930630061269E-02
  1.0480000000000000E+01,  3.7000000000000002E+00, -4.9626570130349136E-02
  1.0480000000000000E+01,  3.7500000000000000E+00, -5.6498033487541822E-02
  1.0480000000000000E+01,  3.8000000000000003E+00, -6.3685285944107953E-02
  1.0480000000000000E+01,  3.8500000000000001E+00, -7.1243555239434986E-02
  1.0480000000000000E+01,  3.9000000000000004E+00, -7.9130066423267975E-02
  1.0480000000000000E+01,  3.9500000000000002E+00, -8.7226065249796716E-02
  1.0480000000000000E+01,  4.0000000000000000E+00, -9.5397528048046895E-02
  1.0520000000000000E+01,  0.0000000000000000E+00, -1.2866980832044014E-01
  1.0520000000000000E+01,  5.0000000000000003E-02, -1.2008146167127433E-01
  1.0520000000000000E+01,  1.0000000000000001E-01, -1.1149965638906582E-01
  1.0520000000000000E+01,  1.5000000000000002E-01, -1.0295647728424882E-01
  1.0520000000000000E+01,  2.0000000000000001E-01, -9.4523554641622071E-02
  1.0520000000000000E+01,  2.5000000000000000E-01, -8.6302980939313059E-02
  1.0520000000000000E+01,  3.0000000000000004E-01, -7.8398946549425655E-02
  1.0520000000000000E+01,  3.5000000000000003E-01, -7.0890341788736516E-02
  1.0520000000000000E+01,  4.0000000000000002E-01, -6.3826483730293121E-02
  1.0520000000000000E+01,  4.5000000000000001E-01, -5.7250702997996193E-02
  1.0520000000000000E+01,  5.0000000000000000E-01, -5.1230816729201434E-02
  1.0520000000000000E+01,  5.5000000000000004E-01, -4.5861411682053210E-02
  1.0520000000000000E+01,  6.0000000000000009E-01, -4.1214724902681285E-02
  1.0520000000000000E+01,  6.5000000000000002E-01, -3.7251720419001225E-02
  1.0520000000000000E+01,  7.0000000000000007E-01, -3.3741825433988931E-02
  1.0520000000000000E+01,  7.5000000000000000E-01, -3.0252282255906943E-02
  1.0520000000000000E+01,  8.0000000000000004E-01, -2.6242049890054648E-02
  1.0520000000000000E+01,  8.5000000000000009E-01, -2.1240324000466323E-02
  1.0520000000000000E+01,  9.0000000000000002E-01, -1.5036350766159228E-02
  1.0520000000000000E+01,  9.5000000000000007E-01, -7.7891847646661700E-03
  1.0520000000000000E+01,  1.0000000000000000E+00,  0.0000000000000000E+00
  1.0520000000000000E+01,  1.0500000000000000E+00,  7.7456305076794088E-03
  1.0520000000000000E+01,  1.1000000000000001E+00,  1.5282520880228809E-02
  1.0520000000000000E+01,  1.1500000000000001E+00,  2.2642596021714111E-02
  1.0520000000000000E+01,  1.2000000000000002E+00,  2.9946733516293175E-02
  1.0520000000000000E+01,  1.2500000000000000E+00,  3.7333091939040997E-02
  1.0520000000000000E+01,  1.3000000000000000E+00,  4.4868188447835196E-02
  1.0520000000000000E+01,  1.3500000000000001E+00,  5.2496214182838979E-02
  1.0520000000000000E+01,  1.4000000000000001E+00,  6.0056287229718890E-02
  1.0520000000000000E+01,  1.4500000000000002E+00,  6.7357680643858373E-02
  1.0520000000000000E+01,  1.5000000000000000E+00,  7.4270605959557964E-02
  1.0520000000000000E+01,  1.5500000000000000E+00,  8.0782256838926508E-02
  1.0520000000000000E+01,  1.6000000000000001E+00,  8.6987992782783796E-02
  1.0520000000000000E+01,  1.6500000000000001E+00,  9.3023521236788698E-02
  1.0520000000000000E+01,  1.7000000000000002E+00,  9.8975154096375598E-02
  1.0520000000000000E+01,  1.7500000000000000E+00,  1.0481477804300961E-01
  1.0520000000000000E+01,  1.8000000000000000E+00,  1.1039024556540700E-01
  1.0520000000000000E+01,  1.8500000000000001E+00,  1.1547106591676463E-01
  1.0520000000000000E+01,  1.9000000000000001E+00,  1.1982157098708077E-01
  1.0520000000000000E+01,  1.9500000000000002E+00,  1.2326374238793357E-01
  1.0520000000000000E+01,  2.0000000000000000E+00,  1.2570277531026405E-01
  1.0520000000000000E+01,  2.0500000000000003E+00,  1.2715690726034876E-01
  1.0520000000000000E+01,  2.1000000000000001E+00,  1.2785354408169111E-01
  1.0520000000000000E+01,  2.1499999999999999E+00,  1.2804788431735378E-01
  1.0520000000000000E+01,  2.2000000000000002E+00,  1.2793576056376779E-01
  1.0520000000000000E+01,  2.2500000000000000E+00,  1.2761762631768050E-01
  1.0520000000000000E+01,  2.3000000000000003E+00,  1.2707557145245835E-01
  1.0520000000000000E+01,  2.3500000000000001E+00,  1.2617614300311880E-01
  1.0520000000000000E+01,  2.4000000000000004E+00,  1.2470909169597821E-01
  1.0520000000000000E+01,  2.4500000000000002E+00,  1.2245831574090577E-01
  1.0520000000000000E+01,  2.5000000000000000E+00,  1.1928219003894187E-01
  1.0520000000000000E+01,  2.5500000000000003E+00,  1.1516856486466143E-01
  1.0520000000000000E+01,  2.6000000000000001E+00,  1.1023568099809208E-01
  1.0520000000000000E+01,  2.6500000000000004E+00,  1.0467475955963521E-01
  1.0520000000000000E+01,  2.7000000000000002E+00,  9.8661352714415479E-02
  1.0520000000000000E+01,  2.7500000000000000E+00,  9.2282423805575844E-02
  1.0520000000000000E+01,  2.8000000000000003E+00,  8.5520874297397256E-02
  1.0520000000000000E+01,  2.8500000000000001E+00,  7.8309160047108375E-02
  1.0520000000000000E+01,  2.9000000000000004E+00,  7.0624387267125152E-02
  1.0520000000000000E+01,  2.9500000000000002E+00,  6.2571473963510565E-02
